,date,states,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,dateChecked,death,hospitalized,totalTestResults,lastModified,recovered,total,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash,dates_dt
358,20200314,51,4376.0,7057.0,1236.0,,27.0,,,,,2020-03-14T24:00:00Z,65.0,27.0,49832,2020-03-14T24:00:00Z,,0,0,8,4,1616,1026,9816,435988c2963bf96734a837f39aac1b3cfb91e196,2020-03-14
359,20200313,51,3350.0,5441.0,1035.0,,23.0,,,,,2020-03-13T24:00:00Z,57.0,23.0,40016,2020-03-13T24:00:00Z,,0,0,5,6,1149,845,9733,a539dc31e53e6c3c7909a5925e4d1a4dc03ddb19,2020-03-13
360,20200312,51,2505.0,4292.0,673.0,,17.0,,,,,2020-03-12T24:00:00Z,52.0,17.0,30283,2020-03-12T24:00:00Z,,0,0,9,5,991,682,6683,4b45ef83666c077563fdb3d9bbd0daf8fb819552,2020-03-12
361,20200311,51,1823.0,3301.0,568.0,,12.0,,,,,2020-03-11T24:00:00Z,43.0,12.0,23600,2020-03-11T24:00:00Z,,0,0,6,3,1021,418,4447,d135de3c06123b5ee921205ded51f99b2f0fe220,2020-03-11
362,20200310,51,1405.0,2280.0,453.0,,9.0,,,,,2020-03-10T24:00:00Z,37.0,9.0,19153,2020-03-10T24:00:00Z,,0,0,2,0,494,385,3322,bd5d7c42eb8ee415898dbe6b87d9b6a85c22bec0,2020-03-10
363,20200309,51,1020.0,1786.0,315.0,,9.0,,,,,2020-03-09T24:00:00Z,35.0,9.0,15831,2020-03-09T24:00:00Z,,0,0,4,3,442,276,2055,eb3d81b47a061b1d1bf33f557a89ae360ed0c036,2020-03-09
364,20200308,51,744.0,1344.0,334.0,,6.0,,,,,2020-03-08T24:00:00Z,31.0,6.0,13776,2020-03-08T24:00:00Z,,0,0,4,0,196,170,1130,df5bc6dc41b9064997d9e2338f137e77123bcc1f,2020-03-08
365,20200307,51,574.0,1148.0,521.0,,6.0,,,,,2020-03-07T24:00:00Z,27.0,6.0,12646,2020-03-07T24:00:00Z,,0,0,1,0,274,137,931,541eb41cf54d106abe1a6eb0c7d5d4a827c50e12,2020-03-07
366,20200306,40,437.0,874.0,482.0,,6.0,,,,,2020-03-06T24:00:00Z,26.0,6.0,11715,2020-03-06T24:00:00Z,,0,0,6,1,161,132,2177,cf44341cddd637aa53bbb6b66749d89fb0f39658,2020-03-06
367,20200305,32,305.0,713.0,211.0,,5.0,,,,,2020-03-05T24:00:00Z,20.0,5.0,9538,2020-03-05T24:00:00Z,,0,0,4,1,132,65,1515,420b0bf23edd505a49bd2aaddef61ccd71558f08,2020-03-05
368,20200304,26,240.0,581.0,106.0,,4.0,,,,,2020-03-04T24:00:00Z,16.0,4.0,8023,2020-03-04T24:00:00Z,,0,0,2,4,576,126,890,b1473614d7bc605f77d8b40bd6c3eb4d0cbb565c,2020-03-04
369,20200303,16,114.0,5.0,,,,,,,,2020-03-03T24:00:00Z,14.0,,7133,2020-03-03T24:00:00Z,,0,0,3,0,2,42,279,20dcc3b78f647536c1ab431a06b4536b424b825f,2020-03-03
370,20200302,12,72.0,3.0,,,,,,,,2020-03-02T24:00:00Z,11.0,,6854,2020-03-02T24:00:00Z,,0,0,3,0,1,30,203,9faeae0b8a26ed8630ba4235337adc5fbd7b042c,2020-03-02
371,20200301,11,42.0,2.0,,,,,,,,2020-03-01T24:00:00Z,8.0,,6651,2020-03-01T24:00:00Z,,0,0,3,0,2,24,96,9a97451e99fb23863c7500f252dca2c5cd48923a,2020-03-01
372,20200229,8,18.0,,,,,,,,,2020-02-29T24:00:00Z,5.0,,6555,2020-02-29T24:00:00Z,,0,0,1,0,0,3,65,ec8dcacd422d50e1a45822f16803851e6a221279,2020-02-29
373,20200228,7,15.0,,,,,,,,,2020-02-28T24:00:00Z,4.0,,6490,2020-02-28T24:00:00Z,,0,0,2,0,0,2,3,0e9e48365880420971efb3500d80081c34497179,2020-02-28
374,20200227,7,13.0,,,,,,,,,2020-02-27T24:00:00Z,2.0,,6487,2020-02-27T24:00:00Z,,0,0,0,0,0,1,6446,82754c8d1a98af8e9f4cd6edc308d4982a58abcd,2020-02-27
375,20200226,6,12.0,,,,,,,,,2020-02-26T24:00:00Z,2.0,,41,2020-02-26T24:00:00Z,,0,0,2,0,0,2,0,b442b66cab4befe408980c6466a56a469451c2d1,2020-02-26
376,20200225,6,10.0,,,,,,,,,2020-02-25T24:00:00Z,0.0,,41,2020-02-25T24:00:00Z,,0,0,0,0,0,1,1,d572198f16ef21555a99e484d1b24f5a6f931486,2020-02-25
377,20200224,6,9.0,,,,,,,,,2020-02-24T24:00:00Z,0.0,,40,2020-02-24T24:00:00Z,,0,0,0,0,0,1,2,5cac91319461d69641df0917fadc1e0641af70e2,2020-02-24
378,20200223,6,8.0,,,,,,,,,2020-02-23T24:00:00Z,0.0,,38,2020-02-23T24:00:00Z,,0,0,0,0,0,1,0,61eb74f03618a57f83dbff58e629c5e51c1528e4,2020-02-23
379,20200222,6,7.0,,,,,,,,,2020-02-22T24:00:00Z,0.0,,38,2020-02-22T24:00:00Z,,0,0,0,0,0,0,1,41bd2e9c52e995e61b314189f2915e5f1fe05c7c,2020-02-22
380,20200221,6,7.0,,,,,,,,,2020-02-21T24:00:00Z,0.0,,37,2020-02-21T24:00:00Z,,0,0,0,0,0,0,1,59e88b8e836265b058cbae7895fa892ef8b19008,2020-02-21
381,20200220,6,7.0,,,,,,,,,2020-02-20T24:00:00Z,0.0,,36,2020-02-20T24:00:00Z,,0,0,0,0,0,0,1,98c9e28ceec3f81af9e70df489aa8d21f0f45753,2020-02-20
382,20200219,6,7.0,,,,,,,,,2020-02-19T24:00:00Z,0.0,,35,2020-02-19T24:00:00Z,,0,0,0,0,0,0,6,6ea5e7f85ab9b00b0c739429589ff97975ea4e63,2020-02-19
383,20200218,6,7.0,,,,,,,,,2020-02-18T24:00:00Z,0.0,,29,2020-02-18T24:00:00Z,,0,0,0,0,0,0,0,965aa5547c7311d07a9037b6982f1c9ad9a43de1,2020-02-18
384,20200217,6,7.0,,,,,,,,,2020-02-17T24:00:00Z,0.0,,29,2020-02-17T24:00:00Z,,0,0,0,0,0,0,1,1afa9953a86eaf1ee29c32a4b5c0867250c2a513,2020-02-17
385,20200216,6,7.0,,,,,,,,,2020-02-16T24:00:00Z,0.0,,28,2020-02-16T24:00:00Z,,0,0,0,0,0,0,2,29d15de3a9b6b9e77ae62d15edb1827df5a8f607,2020-02-16
386,20200215,6,7.0,,,,,,,,,2020-02-15T24:00:00Z,0.0,,26,2020-02-15T24:00:00Z,,0,0,0,0,0,0,4,e191eac9f25ebcbf218452097a93ffd33ae9cf64,2020-02-15
387,20200214,5,7.0,,,,,,,,,2020-02-14T24:00:00Z,0.0,,22,2020-02-14T24:00:00Z,,0,0,0,0,0,1,0,ee7096da78f0c448b72e82c22157aae637f08a44,2020-02-14
388,20200213,5,6.0,,,,,,,,,2020-02-13T24:00:00Z,0.0,,22,2020-02-13T24:00:00Z,,0,0,0,0,0,1,1,8b1fe8b891ed1c9b7a08ada4848d3c5e52257cd9,2020-02-13
389,20200212,5,5.0,,,,,,,,,2020-02-12T24:00:00Z,0.0,,21,2020-02-12T24:00:00Z,,0,0,0,0,0,0,1,8dd8b51807df5824e3f90833f75853896b24a0f9,2020-02-12
390,20200211,5,5.0,,,,,,,,,2020-02-11T24:00:00Z,0.0,,20,2020-02-11T24:00:00Z,,0,0,0,0,0,0,1,14f19b57460509ebc08a5907528b2f31e79b59f2,2020-02-11
391,20200210,5,5.0,,,,,,,,,2020-02-10T24:00:00Z,0.0,,19,2020-02-10T24:00:00Z,,0,0,0,0,0,0,1,a3b33f9cbf408a36376df77d8514958c125dde29,2020-02-10
392,20200209,4,5.0,,,,,,,,,2020-02-09T24:00:00Z,,,18,2020-02-09T24:00:00Z,,0,0,0,0,0,0,0,f2a72941dabaac1231a359fe69b2c8f07fcf0de9,2020-02-09
393,20200208,4,5.0,,,,,,,,,2020-02-08T24:00:00Z,,,18,2020-02-08T24:00:00Z,,0,0,0,0,0,0,2,45d5434a34930849d0afd61f28e6e5ca8e56a36e,2020-02-08
394,20200207,4,5.0,,,,,,,,,2020-02-07T24:00:00Z,,,16,2020-02-07T24:00:00Z,,0,0,0,0,0,0,0,86d40971c0969dea20d8af3052a59fc8258c198c,2020-02-07
395,20200206,4,5.0,,,,,,,,,2020-02-06T24:00:00Z,,,16,2020-02-06T24:00:00Z,,0,0,0,0,0,2,1,fb667e7beb6fda059a920d946a34999d1f95f299,2020-02-06
396,20200205,4,3.0,,,,,,,,,2020-02-05T24:00:00Z,,,15,2020-02-05T24:00:00Z,,0,0,0,0,0,0,0,d0347190730129163531b7511ec9a46d87cc01c5,2020-02-05
397,20200204,4,3.0,,,,,,,,,2020-02-04T24:00:00Z,,,15,2020-02-04T24:00:00Z,,0,0,0,0,0,0,4,f1808d114a9b1aa49f0d459ad83abac222fab169,2020-02-04
398,20200203,4,3.0,,,,,,,,,2020-02-03T24:00:00Z,,,11,2020-02-03T24:00:00Z,,0,0,0,0,0,1,3,d33cda399ffd5a8f6c021f96985fb70249cdae6e,2020-02-03
399,20200202,4,2.0,,,,,,,,,2020-02-02T24:00:00Z,,,8,2020-02-02T24:00:00Z,,0,0,0,0,0,0,0,913719ab7cdecf79cc06b61d1f416100ae2fe732,2020-02-02
400,20200201,4,2.0,,,,,,,,,2020-02-01T24:00:00Z,,,8,2020-02-01T24:00:00Z,,0,0,0,0,0,0,0,312360d4f68c25860d4ab92b9f0b75294f665102,2020-02-01
401,20200131,4,2.0,,,,,,,,,2020-01-31T24:00:00Z,,,8,2020-01-31T24:00:00Z,,0,0,0,0,0,0,3,da0df81a08624e50176ebd7b0e47377944499c70,2020-01-31
402,20200130,4,2.0,,,,,,,,,2020-01-30T24:00:00Z,,,5,2020-01-30T24:00:00Z,,0,0,0,0,0,0,0,aab145b00f071d93a2917f002d90b8023c8a84e5,2020-01-30
403,20200129,4,2.0,,,,,,,,,2020-01-29T24:00:00Z,,,5,2020-01-29T24:00:00Z,,0,0,0,0,0,0,2,94d048aa2512005bf05ce8bc4fec7fbecec981f5,2020-01-29
404,20200128,3,2.0,,,,,,,,,2020-01-28T24:00:00Z,,,3,2020-01-28T24:00:00Z,,0,0,0,0,0,0,0,c4def787cffd71c27af0fb540777e1e6a0333aac,2020-01-28
405,20200127,3,2.0,,,,,,,,,2020-01-27T24:00:00Z,,,3,2020-01-27T24:00:00Z,,0,0,0,0,0,0,1,c747a44fc1e2b9bc8a23f2cb55ca5439ab6c0bc1,2020-01-27
406,20200126,2,2.0,,,,,,,,,2020-01-26T24:00:00Z,,,2,2020-01-26T24:00:00Z,,0,0,0,0,0,0,0,75935e2e8d35eede3cf3ed0c369bd31f2fbe91f6,2020-01-26
407,20200125,2,2.0,,,,,,,,,2020-01-25T24:00:00Z,,,2,2020-01-25T24:00:00Z,,0,0,0,0,0,0,0,aabb76cda5b58a0f256a8f550cbae00bc81a1764,2020-01-25
408,20200124,2,2.0,,,,,,,,,2020-01-24T24:00:00Z,,,2,2020-01-24T24:00:00Z,,0,0,0,0,0,0,0,5b149d1f58f37c41b40ca3acd7763d764e178776,2020-01-24
409,20200123,2,2.0,,,,,,,,,2020-01-23T24:00:00Z,,,2,2020-01-23T24:00:00Z,,0,0,0,0,0,0,1,c604c6455d8f618678c08ceb76ed9826b253d104,2020-01-23
410,20200122,2,2.0,,,,,,,,,2020-01-22T24:00:00Z,,,1,2020-01-22T24:00:00Z,,0,0,0,0,0,0,1,ffee280533875f8ba1b85294085e74919fcc3ec2,2020-01-22
411,20200121,1,2.0,,,,,,,,,2020-01-21T24:00:00Z,,,0,2020-01-21T24:00:00Z,,0,0,0,0,0,1,0,1eeddf821d7b9cd08a5ff80a5dca47f4693e4eba,2020-01-21
412,20200120,1,1.0,,,,,,,,,2020-01-20T24:00:00Z,,,0,2020-01-20T24:00:00Z,,0,0,0,0,0,0,0,776e42ed9cc6026fcf1e885daaa7dff4fb4b0b3f,2020-01-20
413,20200119,1,1.0,,,,,,,,,2020-01-19T24:00:00Z,,,0,2020-01-19T24:00:00Z,,0,0,0,0,0,1,0,c989920d1706d11b097eaaf5a20bc4d081d1208c,2020-01-19
414,20200118,1,0.0,,,,,,,,,2020-01-18T24:00:00Z,,,0,2020-01-18T24:00:00Z,,0,0,0,0,0,0,0,2394f592b3b27ff21aaebc736a404177acd71927,2020-01-18
415,20200117,1,0.0,,,,,,,,,2020-01-17T24:00:00Z,,,0,2020-01-17T24:00:00Z,,0,0,0,0,0,0,0,5fd7ed7fb0f83565ea0aaaf5ff6104e5860be2d6,2020-01-17
416,20200116,1,0.0,,,,,,,,,2020-01-16T24:00:00Z,,,0,2020-01-16T24:00:00Z,,0,0,0,0,0,0,0,4c0f2ea879eefec1a18a93bcd8a382ea56cd452d,2020-01-16
417,20200115,1,0.0,,,,,,,,,2020-01-15T24:00:00Z,,,0,2020-01-15T24:00:00Z,,0,0,0,0,0,0,0,8a449023413eea473277416e9e30ae126c6af047,2020-01-15
418,20200114,1,0.0,,,,,,,,,2020-01-14T24:00:00Z,,,0,2020-01-14T24:00:00Z,,0,0,0,0,0,0,0,fe399466a3dfbe0221a18ed5cacb39a3882d72f8,2020-01-14
419,20200113,1,,,,,,,,,,2020-01-13T24:00:00Z,,,0,2020-01-13T24:00:00Z,,0,0,0,0,0,0,0,5672debf187b183735be63f6bd85834ead0047ff,2020-01-13
